Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Saudi Arabia,SAU,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,27.30486,..,..
Saudi Arabia,SAU,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,18.26124,..,..
Saudi Arabia,SAU,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,25.40241,..,..
Saudi Arabia,SAU,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,30.02883,..,..
Saudi Arabia,SAU,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,18.35133,..,..
Saudi Arabia,SAU,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,17.39611,..,..
Saudi Arabia,SAU,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,33.89506,..,..
Saudi Arabia,SAU,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,33.15487,..,..
South Africa,ZAF,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,78.88114,..,..
South Africa,ZAF,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,72.95028,..,..
South Africa,ZAF,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,81.1765,..,..
South Africa,ZAF,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,77.26402,..,..
South Africa,ZAF,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,78.94246,..,..
South Africa,ZAF,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,75.45419,..,..
South Africa,ZAF,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,81.1505,..,..
South Africa,ZAF,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,78.8157,..,..
South Africa,ZAF,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,47.10382,..,..
South Africa,ZAF,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,30.65874,..,..
South Africa,ZAF,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,58.81405,..,..
South Africa,ZAF,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,34.64228,..,..
South Africa,ZAF,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,46.62159,..,..
South Africa,ZAF,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,33.16479,..,..
South Africa,ZAF,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,56.33434,..,..
South Africa,ZAF,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,47.61846,..,..
South Africa,ZAF,Account (% age 15+),account_t_d,53.64507,..,..,70.31745,..,..,69.21849,..,..
South Africa,ZAF,Account (% age 60+),account_t_d_7,46.38597,..,..,82.99928,..,..,77.4453,..,..
South Africa,ZAF,Account (% ages 15-34),account_t_d_5,51.86591,..,..,63.91515,..,..,67.16166,..,..
South Africa,ZAF,Account (% ages 35-59),account_t_d_6,59.38592,..,..,76.04569,..,..,69.25934,..,..
South Africa,ZAF,"Account, female (% age 15+)",account_t_d_1,51.02336,..,..,70.36218,..,..,69.98981,..,..
South Africa,ZAF,"Account, income, poorest 40% (% age 15+)",account_t_d_3,39.55468,..,..,56.35289,..,..,62.63528,..,..
South Africa,ZAF,"Account, income, richest 60% (% age 15+)",account_t_d_4,63.00354,..,..,79.60515,..,..,73.57795,..,..
South Africa,ZAF,"Account, male (% age 15+)",account_t_d_2,56.38003,..,..,70.26761,..,..,68.39533,..,..
South Africa,ZAF,Active account (% age 15+),gf7_n,..,..,..,57.1945,..,..,57.04389,..,..
South Africa,ZAF,Active account (% age 60+),gf7_n_7,..,..,..,55.25464,..,..,60.75895,..,..
South Africa,ZAF,Active account (% ages 15-34),gf7_n_5,..,..,..,52.12578,..,..,56.06722,..,..
South Africa,ZAF,Active account (% ages 35-59),gf7_n_6,..,..,..,65.61857,..,..,56.88742,..,..
South Africa,ZAF,"Active account, female (% age 15+)",gf7_n_1,..,..,..,57.32893,..,..,55.42829,..,..
South Africa,ZAF,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,40.98776,..,..,48.64708,..,..
South Africa,ZAF,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,67.97343,..,..,62.60431,..,..
South Africa,ZAF,"Active account, male (% age 15+)",gf7_n_2,..,..,..,57.04464,..,..,58.76809,..,..
South Africa,ZAF,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"ATMs per 100,000 adults",i_ATMs_pop,57.45522,57.27396,58.23453,65.70072,68.96558,69.15792,67.93086,..,..
South Africa,ZAF,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,18.90741,..,..,13.50397,..,..
South Africa,ZAF,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,13.86047,..,..,8.244453,..,..
South Africa,ZAF,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,15.92172,..,..,13.09282,..,..
South Africa,ZAF,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,25.11542,..,..,16.01688,..,..
South Africa,ZAF,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,19.18404,..,..,12.17275,..,..
South Africa,ZAF,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,7.273909,..,..,9.659024,..,..
South Africa,ZAF,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,26.64473,..,..,16.05012,..,..
South Africa,ZAF,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,18.59906,..,..,14.92468,..,..
South Africa,ZAF,"Branches per 100,000 adults",i_branches_A1_pop,10.27073,9.953894,10.11093,10.86248,10.45158,10.16346,10.4276,..,..
South Africa,ZAF,"Debit cards per 1,000 adults",GPSS_5,1705.245,2077.644,2312.318,2332.387,1982.855,..,..,..,..
South Africa,ZAF,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,996.4081,1312.623,1541.158,1614.57,1558.577,1638.225,1686.683,..,..
South Africa,ZAF,Disclosure index (0-5),GPFI2,..,..,4,..,..,..,3,..,..
South Africa,ZAF,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
South Africa,ZAF,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,60,60,60,60,60
South Africa,ZAF,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,91.88593,..,..
South Africa,ZAF,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,93.47003,..,..
South Africa,ZAF,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,88.86116,..,..
South Africa,ZAF,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,95.82181,..,..
South Africa,ZAF,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,90.78243,..,..
South Africa,ZAF,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,94.13559,..,..
South Africa,ZAF,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,90.39619,..,..
South Africa,ZAF,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,93.06362,..,..
South Africa,ZAF,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,58.78349,..,..,60.10709,..,..
South Africa,ZAF,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,55.70545,..,..,70.94998,..,..
South Africa,ZAF,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,53.9389,..,..,59.40765,..,..
South Africa,ZAF,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,67.238,..,..,57.14682,..,..
South Africa,ZAF,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,61.00018,..,..,61.13551,..,..
South Africa,ZAF,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,41.79817,..,..,51.68251,..,..
South Africa,ZAF,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,70.08026,..,..,65.68591,..,..
South Africa,ZAF,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,56.3126,..,..,59.00954,..,..
South Africa,ZAF,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,25.65754,..,..
South Africa,ZAF,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,11.17589,..,..
South Africa,ZAF,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,30.29331,..,..
South Africa,ZAF,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,22.97015,..,..
South Africa,ZAF,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,24.02981,..,..
South Africa,ZAF,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,17.91918,..,..
South Africa,ZAF,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,30.78194,..,..
South Africa,ZAF,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,27.3947,..,..
South Africa,ZAF,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,49.45266,..,..,31.07283,..,..
South Africa,ZAF,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,48.07329,..,..,55.10973,..,..
South Africa,ZAF,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,55.03256,..,..,30.75531,..,..
South Africa,ZAF,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,44.99946,..,..,27.68974,..,..
South Africa,ZAF,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,52.10177,..,..,33.37817,..,..
South Africa,ZAF,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,41.45125,..,..,23.85717,..,..
South Africa,ZAF,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,51.31077,..,..,33.71094,..,..
South Africa,ZAF,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,46.55614,..,..,29.47141,..,..
South Africa,ZAF,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,10.4552,30.79396,17.33227,1.719117,0,..,..
South Africa,ZAF,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,19158.52,15975.41,20609.94,9000.526,0,..,..
South Africa,ZAF,"Outstanding loans per 1,000 adults",s_loans_A1,53.63,57.54995,60.0196,63.09338,66.71449,69.06239,71.12019,..,..
South Africa,ZAF,"POS terminals per 100,000 adults",GPSS_4,760.582,744.9199,815.106,956.4817,940.5859,..,..,..,..
South Africa,ZAF,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,47.45729,..,..,39.68951,..,..
South Africa,ZAF,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,73.34659,..,..,63.67148,..,..
South Africa,ZAF,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,53.34393,..,..,35.57348,..,..
South Africa,ZAF,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,38.11407,..,..,36.68095,..,..
South Africa,ZAF,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,48.7358,..,..,43.48645,..,..
South Africa,ZAF,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,39.26933,..,..,35.23953,..,..
South Africa,ZAF,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,52.90303,..,..,42.63632,..,..
South Africa,ZAF,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,46.03218,..,..,35.63732,..,..
South Africa,ZAF,"Retail cashless transactions per 1,000 adults",GPSS_2,43.17238,46.04862,46.46061,45.44589,48.95949,..,..,..,..
South Africa,ZAF,Saved at a financial institution (% age 15+),fin17a_t_a,22.08003,..,..,32.72622,..,..,22.09163,..,..
South Africa,ZAF,Saved at a financial institution (% age 60+),fin17a_t_a_7,12.77694,..,..,27.45943,..,..,25.78861,..,..
South Africa,ZAF,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,19.56319,..,..,30.32237,..,..,19.94873,..,..
South Africa,ZAF,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,29.8315,..,..,38.13954,..,..,23.39536,..,..
South Africa,ZAF,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,20.55223,..,..,31.18489,..,..,18.65181,..,..
South Africa,ZAF,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,14.44301,..,..,20.83124,..,..,14.68802,..,..
South Africa,ZAF,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,27.15233,..,..,40.63745,..,..,26.99435,..,..
South Africa,ZAF,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,23.67382,..,..,34.44429,..,..,25.76269,..,..
South Africa,ZAF,Saved for old age (% age 15+),fin16_t_a,..,..,..,15.92861,..,..,10.36374,..,..
South Africa,ZAF,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,30.83293,..,..,13.66537,..,..
South Africa,ZAF,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,8.218642,..,..,8.408082,..,..
South Africa,ZAF,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,22.84915,..,..,12.26984,..,..
South Africa,ZAF,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,15.91564,..,..,10.63501,..,..
South Africa,ZAF,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,9.977733,..,..,9.641033,..,..
South Africa,ZAF,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,19.88647,..,..,10.84232,..,..
South Africa,ZAF,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,15.94305,..,..,10.07423,..,..
South Africa,ZAF,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
South Africa,ZAF,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,41.89585,..,..,25.26373,..,..
South Africa,ZAF,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,24.96348,..,..
South Africa,ZAF,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,11.29398,..,..
South Africa,ZAF,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,27.88598,..,..
South Africa,ZAF,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,24.56736,..,..
South Africa,ZAF,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,22.33644,..,..
South Africa,ZAF,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,17.82147,..,..
South Africa,ZAF,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,29.69297,..,..
South Africa,ZAF,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,27.76712,..,..
United Kingdom,GBR,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,94.53548,..,..
United Kingdom,GBR,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,83.72009,..,..
United Kingdom,GBR,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,100,..,..
United Kingdom,GBR,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,97.12002,..,..
United Kingdom,GBR,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,93.10439,..,..
United Kingdom,GBR,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,92.66206,..,..
United Kingdom,GBR,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,95.77608,..,..
United Kingdom,GBR,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,96.0393,..,..
United Kingdom,GBR,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,88.82834,..,..
United Kingdom,GBR,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,68.56441,..,..
United Kingdom,GBR,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,97.94781,..,..
United Kingdom,GBR,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,94.52112,..,..
United Kingdom,GBR,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,86.82128,..,..
United Kingdom,GBR,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,85.55651,..,..
United Kingdom,GBR,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,90.99497,..,..
United Kingdom,GBR,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,90.93741,..,..
United Kingdom,GBR,Account (% age 15+),account_t_d,97.20129,..,..,98.93106,..,..,96.36632,..,..
United Kingdom,GBR,Account (% age 60+),account_t_d_7,96.80949,..,..,100,..,..,99.70409,..,..
United Kingdom,GBR,Account (% ages 15-34),account_t_d_5,96.21403,..,..,96.213,..,..,90.7775,..,..
United Kingdom,GBR,Account (% ages 35-59),account_t_d_6,98.40577,..,..,100,..,..,98.53424,..,..
United Kingdom,GBR,"Account, female (% age 15+)",account_t_d_1,97.65199,..,..,98.65273,..,..,96.07344,..,..
United Kingdom,GBR,"Account, income, poorest 40% (% age 15+)",account_t_d_3,96.6492,..,..,98.08373,..,..,94.47351,..,..
United Kingdom,GBR,"Account, income, richest 60% (% age 15+)",account_t_d_4,97.5989,..,..,99.48974,..,..,97.61975,..,..
United Kingdom,GBR,"Account, male (% age 15+)",account_t_d_2,96.70703,..,..,99.2217,..,..,96.67408,..,..
United Kingdom,GBR,Active account (% age 15+),gf7_n,..,..,..,95.90468,..,..,93.70217,..,..
United Kingdom,GBR,Active account (% age 60+),gf7_n_7,..,..,..,97.67593,..,..,97.3871,..,..
United Kingdom,GBR,Active account (% ages 15-34),gf7_n_5,..,..,..,93.86126,..,..,89.40983,..,..
United Kingdom,GBR,Active account (% ages 35-59),gf7_n_6,..,..,..,96.04051,..,..,94.6686,..,..
United Kingdom,GBR,"Active account, female (% age 15+)",gf7_n_1,..,..,..,94.64092,..,..,92.9911,..,..
United Kingdom,GBR,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,95.77348,..,..,91.70488,..,..
United Kingdom,GBR,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,95.99119,..,..,95.02479,..,..
United Kingdom,GBR,"Active account, male (% age 15+)",gf7_n_2,..,..,..,97.22439,..,..,94.44939,..,..
United Kingdom,GBR,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"ATMs per 100,000 adults",i_ATMs_pop,123.457,125.9497,128.5194,129.499,131.306,129.5745,128.1269,..,..
United Kingdom,GBR,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,62.36445,..,..,64.74937,..,..
United Kingdom,GBR,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,57.33716,..,..,55.35623,..,..
United Kingdom,GBR,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,54.38573,..,..,57.3002,..,..
United Kingdom,GBR,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,71.63389,..,..,76.26143,..,..
United Kingdom,GBR,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,56.24875,..,..,64.14304,..,..
United Kingdom,GBR,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,54.93843,..,..,58.46121,..,..
United Kingdom,GBR,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,67.26089,..,..,68.91345,..,..
United Kingdom,GBR,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,68.75091,..,..,65.38652,..,..
United Kingdom,GBR,"Branches per 100,000 adults",i_branches_A1_pop,24.06461,22.08795,25.14111,..,..,..,..,..,..
United Kingdom,GBR,"Debit cards per 1,000 adults",GPSS_5,811.6986,805.9875,800.2987,794.279,812.104,..,..,..,..
United Kingdom,GBR,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Disclosure index (0-5),GPFI2,..,..,4,..,..,..,4,..,..
United Kingdom,GBR,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
United Kingdom,GBR,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,75,75,75,75,75
United Kingdom,GBR,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,97.02929,..,..,95.60505,..,..
United Kingdom,GBR,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,99.65894,..,..,99.14675,..,..
United Kingdom,GBR,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,93.51539,..,..,89.49166,..,..
United Kingdom,GBR,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,97.60969,..,..,98.04456,..,..
United Kingdom,GBR,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,96.31825,..,..,95.07229,..,..
United Kingdom,GBR,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,95.35388,..,..,92.92511,..,..
United Kingdom,GBR,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,98.13398,..,..,97.37973,..,..
United Kingdom,GBR,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,97.7718,..,..,96.16488,..,..
United Kingdom,GBR,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,46.68593,..,..
United Kingdom,GBR,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,28.29256,..,..
United Kingdom,GBR,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,42.51276,..,..
United Kingdom,GBR,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,61.31495,..,..
United Kingdom,GBR,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,39.34366,..,..
United Kingdom,GBR,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,40.77571,..,..
United Kingdom,GBR,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,50.59974,..,..
United Kingdom,GBR,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,54.40138,..,..
United Kingdom,GBR,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,58.43226,..,..,60.9779,..,..
United Kingdom,GBR,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,71.72092,..,..,70.93824,..,..
United Kingdom,GBR,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,60.61844,..,..,57.54055,..,..
United Kingdom,GBR,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,39.44136,..,..,56.8244,..,..
United Kingdom,GBR,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,56.71415,..,..,59.32986,..,..
